"Plecotus auritus","Late Pleistocene"
"Murina silvatica","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Myotis keenii","Late Pleistocene"
"Myotis grisescens","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Plecotus cf. townsendii","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Myotis keeni","Late Pleistocene"
"Myotis griscens","Late Pleistocene"
"Myotis leibii","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Myotis cf. lucifugus","Late Pleistocene"
"Myotis keeni","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Eptesicus fuscus","Irvingtonian"
"Lasionycteris noctivagans","Late Pleistocene"
"Eptesicus fuscus","Middle Pleistocene"
"n. gen. Protonycteris n. sp. gunnelli","Ypresian"
"Hassianycteris n. sp. kumari","Ypresian"
"n. gen. Microchiropteryx n. sp. folieae","Ypresian"
"Myotis keenii","Late Pleistocene"
"Myotis cf. lucifugus","Late Pleistocene"
"Eptesicus cf. grandis","Late Pleistocene"
"Eptesicus cf. fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Lasiurus cf. borealis","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Myotis grisescens ?","Late Pleistocene"
"Eptesicus fuscus","Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Lasiurus borealis","Pleistocene"
"Tadarida cf. brasiliensis","Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Myotis keeni","Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Lasiurus borealis","Pleistocene"
"Vespertilio grandis","Irvingtonian"
"Myotis leibi","Pleistocene"
"Eptesicus fuscus","Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Desmodus cf. stocki","Late Pleistocene"
"Myotis leibii","Late Pleistocene"
"Eptesicus fuscus","Irvingtonian"
"Pipistrellus cf. subflavus","Irvingtonian"
"Corynorhinus n. sp. alleganiensis","Irvingtonian"
"Desmodus stocki","Late Pleistocene"
"Rhinolophus n. sp. yongyuthi","Middle Miocene"
"Hipposideros (Brachipposideros) n. sp. khengkao","Middle Miocene"
"Hipposideros n. sp. felix","Middle Miocene"
"Ia n. sp. lanna","Middle Miocene"
"Rhizomops n. sp. mengraii","Middle Miocene"
"cf. Myotis horaceki","Rupelian"
"Notonycteris magdalenensis","Laventan"
"cf. Paleptesicus noctuloides","MN 5"
"Dizzya exsultans","Ypresian"
"Noctilio lacrimaelunaris","Huayquerian"
"Kiotomops lopezi","Laventan"
"Macrotus waterhousii","Holocene"
"Eptesicus fuscus","Holocene"
"Tadarida brasiliensis","Holocene"
