"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=chiroptera"
"Access Time","Thu 2017-02-16 07:22:10 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","chiroptera"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0726"
"Records Found","1220"
"Records Returned","1220"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1341581","occ","","","181322","Nyctophilus timoriensis","species","103134","species not entered","Nyctophilus","genus","103134","Early Pleistocene","","2.588","0.781","60306"
"1342703","occ","","","181610","Macroderma koppa","species","346702","","Macroderma koppa","species","346702","Early Pliocene","","5.333","3.6","60396"
"1343197","occ","","","68437","cf. Icaronycteris sp.","genus","40632","","Icaronycteris","genus","40632","Early Eocene","","55.8","48.6","60429"
"1344298","occ","","","181913","Hipposideros nooralebus","species","40649","species not entered","Hipposideros","genus","40649","Middle Miocene","","15.97","11.608","60509"
"1344411","occ","","","96015","Macroderma gigas","species","94084","species not entered","Macroderma","genus","94084","Pleistocene","","2.588","0.0117","60517"
"1344782","occ","","","182103","Mystacina tuberculata","species","333938","species not entered","Mystacina","genus","333938","Late Pleistocene","Holocene","0.126","0","60538"
"1344783","occ","","","182103","Mystacina cf. robusta","species","333938","species not entered","Mystacina","genus","333938","Late Pleistocene","Holocene","0.126","0","60538"
"1344878","occ","","","182104","Mystacina cf. robusta","species","333938","species not entered","Mystacina","genus","333938","Late Pleistocene","Holocene","0.126","0","60538"
"1344879","occ","","","182104","Mystacina tuberculata","species","333938","species not entered","Mystacina","genus","333938","Late Pleistocene","Holocene","0.126","0","60538"
"1345771","occ","","","182220","Chiroptera indet.","order","40622","","Chiroptera","order","40622","Bartonian","","41.3","38","60604"
"1346155","occ","","","79200","Archaeonycteris n. sp. praecursor","species","347199","","Archaeonycteris praecursor","species","347199","Early Eocene","","55.8","48.6","60625"
"1346481","occ","","","182321","Macroderma sp.","genus","94084","","Macroderma","genus","94084","Late Pleistocene","","0.126","0.0117","60657"
"1346484","occ","","","182322","Macroderma gigas","species","94084","species not entered","Macroderma","genus","94084","Pleistocene","","2.588","0.0117","60657"
"1346486","occ","","","136222","Macroderma gigas","species","94084","species not entered","Macroderma","genus","94084","Pleistocene","","2.588","0.0117","60657"
"1346487","occ","","","182323","Macroderma gigas","species","94084","species not entered","Macroderma","genus","94084","Quaternary","","2.588","0","60657"
"1348002","occ","","","35538","cf. Archaeonycteris sp.","genus","40630","","Archaeonycteris","genus","40630","Early Eocene","","55.8","48.6","60837"
"1348147","occ","","","38868","n. gen. Eppsinycteris n. sp. anglica","species","57565","","Eppsinycteris anglica","species","57564","Ypresian","","56","47.8","60859"
"1348148","occ","","","38868","Chiroptera indet.","order","40622","","Chiroptera","order","40622","Ypresian","","56","47.8","60859"
"1348299","occ","","","31717","Palaeochiropteryx sp.","genus","40634","","Palaeochiropteryx","genus","40634","Lutetian","","47.8","41.3","60880"
"1348319","occ","","","182519","Palaeochiropteryx sp.","genus","40634","","Palaeochiropteryx","genus","40634","Lutetian","","47.8","41.3","60883"
"1348320","occ","","","182519","Eochiroptera indet.","suborder","347892","","Eochiroptera","suborder","347892","Lutetian","","47.8","41.3","60883"
"1348497","occ","","","182709","Chiroptera indet.","order","40622","","Chiroptera","order","40622","Late Pleistocene","Holocene","0.126","0","60903"
"1349441","occ","","","182838","Mystacina cf. robusta","species","333938","species not entered","Mystacina","genus","333938","Pleistocene","Holocene","2.588","0","60969"
"1349876","occ","","","182931","Megaderma richardsi","species","40642","species not entered","Megaderma","genus","40642","Pliocene","","5.333","2.588","61032"
"1349879","occ","","","182933","Hipposideros bernardsigei","species","348472","","Hipposideros bernardsigei","species","348472","Miocene","","23.03","5.333","61034"
"1349880","occ","","","182935","Miophyllorhina riversleighensis","species","348473","","Miophyllorhina riversleighensis","species","348473","Miocene","","23.03","5.333","61036"
"1349882","occ","","","182936","Riversleigha williamsi","species","348471","","Riversleigha williamsi","species","348471","Miocene","","23.03","5.333","61037"
"1350011","occ","","","182955","Hipposideros nooraleebus","species","40649","species not entered","Hipposideros","genus","40649","Middle Miocene","","15.97","11.608","61054"
"1350016","occ","","","182958","Macroderma koppa","species","346702","","Macroderma koppa","species","346702","Early Pliocene","","5.333","3.6","61056"
"1350060","occ","","","182957","cf. Miniopterus schreibersii","species","40676","species not entered","Miniopterus","genus","40676","Late Pleistocene","","0.126","0.0117","61053"
"1350346","occ","","","183096","Macroderma sp.","genus","94084","","Macroderma","genus","94084","Middle Miocene","","15.97","11.608","61085"
"1350347","occ","","","183096","Brachipposideros sp.","genus","136224","","Brachipposideros","genus","92089","Middle Miocene","","15.97","11.608","61085"
"1350401","occ","","","183085","Miniopterus fuliginosus","species","40676","species not entered","Miniopterus","genus","40676","Late Pleistocene","Holocene","0.126","0","61062"
"1350430","occ","","","31720","Pseudorhinolophus egerkingensis","species","136305","subjective synonym of","Stehlinia gracilis","species","136294","Bartonian","","41.3","38","60954"
"1350431","occ","","","31720","Paleunycteris n. sp. pusilla","species","136278","subjective synonym of, species not entered","Stehlinia","genus","40689","Bartonian","","41.3","38","60954"
"1350432","occ","","","31721","Paleunycteris n. sp. rutimeyeri","species","136278","subjective synonym of, species not entered","Stehlinia","genus","40689","Bartonian","","41.3","38","60954"
"1350606","occ","","","183123","Rhinolophus sp.","genus","40646","","Rhinolophus","genus","40646","Pleistocene","","2.588","0.0117","61123"
"1350607","occ","","","183123","Rhinolophus ferrumequinum","species","94475","","Rhinolophus ferrumequinum","species","236716","Pleistocene","","2.588","0.0117","61123"
"1350608","occ","","","183123","Myotis blythi","species","40678","species not entered","Myotis","genus","40678","Pleistocene","","2.588","0.0117","61123"
"1350609","occ","","","183123","Myotis sp.","genus","40678","","Myotis","genus","40678","Pleistocene","","2.588","0.0117","61123"
"1350610","occ","","","183123","Pipistrellus sp.","genus","40683","","Pipistrellus","genus","40683","Pleistocene","","2.588","0.0117","61123"
"1350872","occ","","F","67706","n. gen. Aegyptonycteris n. sp. knightae","species","348328","","Aegyptonycteris knightae","species","348328","Priabonian","","38","33.9","61141"
"1351829","occ","","","31736","Archaeonycteris sp.","genus","40630","","Archaeonycteris","genus","40630","Bartonian","","41.3","38","61203"
"1351830","occ","","","31736","Palaeochiropteryx ? sp.","genus","40634","","Palaeochiropteryx","genus","40634","Bartonian","","41.3","38","61203"
"1351831","occ","","","31736","Hipposideridae ? indet.","family","40647","","Hipposideridae","family","40647","Bartonian","","41.3","38","61203"
"1351832","occ","","","31736","Microchiroptera indet.","suborder","40627","","Microchiroptera","suborder","40627","Bartonian","","41.3","38","61203"
"1351866","occ","","","183350","Archaeonycteris sp.","genus","40630","","Archaeonycteris","genus","40630","Bartonian","","41.3","38","61203"
"1351867","occ","","","183350","Palaeochiropteryx ? sp.","genus","40634","","Palaeochiropteryx","genus","40634","Bartonian","","41.3","38","61203"
"1351868","occ","","","183350","Hipposideridae ? indet.","family","40647","","Hipposideridae","family","40647","Bartonian","","41.3","38","61203"
"1351869","occ","","","183350","Microchiroptera indet.","suborder","40627","","Microchiroptera","suborder","40627","Bartonian","","41.3","38","61203"
"1352162","occ","","","183371","Microchiroptera indet.","suborder","40627","","Microchiroptera","suborder","40627","Rupelian","","33.9","28.1","61215"
"1352262","occ","","","183381","Stehlinia minor","species","40689","species not entered","Stehlinia","genus","40689","Rupelian","","33.9","28.1","61220"
"1352263","occ","","","183381","Stehlinia sp.","genus","40689","","Stehlinia","genus","40689","Rupelian","","33.9","28.1","61220"
"1352264","occ","","","183381","Vespertiliavus cf. gracilis","species","348690","","Vespertiliavus gracilis","species","348690","Rupelian","","33.9","28.1","61220"
"1352265","occ","","","183381","Palaeophyllophora quercyi","species","348691","","Palaeophyllophora quercyi","species","348691","Rupelian","","33.9","28.1","61220"
"1352266","occ","","","183381","Pseudorhinolophus schlosseri","species","255162","recombined as","Hipposideros schlosseri","species","255161","Rupelian","","33.9","28.1","61220"
"1352267","occ","","","183381","Vaylatsia cf. prisca","species","348693","","Vaylatsia prisca","species","348693","Rupelian","","33.9","28.1","61220"
"1352288","occ","","","183382","Hipposideros cf. schlosseri","species","255161","","Hipposideros schlosseri","species","255161","MP 20","MP 21","37.2","28.4","61221"
"1352289","occ","","","183382","Palaeophyllophora quercyi","species","348691","","Palaeophyllophora quercyi","species","348691","MP 20","MP 21","37.2","28.4","61221"
"1352290","occ","","","183382","Vaylatsia cf. prisca","species","348693","","Vaylatsia prisca","species","348693","MP 20","MP 21","37.2","28.4","61221"
"1352291","occ","","","183382","Hipposideridae indet.","family","40647","","Hipposideridae","family","40647","MP 20","MP 21","37.2","28.4","61221"
"1352292","occ","","","183382","Vespertiliavus cf. gracilis","species","348690","","Vespertiliavus gracilis","species","348690","MP 20","MP 21","37.2","28.4","61221"
"1352293","occ","","","183382","Stehlinia minor","species","40689","species not entered","Stehlinia","genus","40689","MP 20","MP 21","37.2","28.4","61221"
"1352294","occ","","","183382","Stehlinia cf. gracilis","species","136294","","Stehlinia gracilis","species","136294","MP 20","MP 21","37.2","28.4","61221"
"1352349","occ","","","183396","Archaeonycterididae indet.","family","40629","corrected to","Archaeonycteridae","family","40629","MP 10","MP 11","55.8","40.4","61226"
"1352350","occ","","","183396","Eochiroptera indet.","suborder","347892","","Eochiroptera","suborder","347892","MP 10","MP 11","55.8","40.4","61226"
"1352937","occ","","","183452","Stehlinia gracilis","species","136294","","Stehlinia gracilis","species","136294","MP 22","","33.9","28.4","61260"
"1352938","occ","","","183452","Stehlinia bonisi","species","348689","","Stehlinia bonisi","species","348689","MP 22","","33.9","28.4","61260"
"1352939","occ","","","183452","Vespertiliavus gracilis","species","348690","","Vespertiliavus gracilis","species","348690","MP 22","","33.9","28.4","61260"
"1352940","occ","","","183452","Hipposideros morloti","species","348692","","Hipposideros morloti","species","348692","MP 22","","33.9","28.4","61260"
"1352941","occ","","","183452","Palaeophyllophora quercyi","species","348691","","Palaeophyllophora quercyi","species","348691","MP 22","","33.9","28.4","61260"
"1352942","occ","","","183452","Vaylatsia prisca","species","348693","","Vaylatsia prisca","species","348693","MP 22","","33.9","28.4","61260"
"1352943","occ","","","183452","Mixopteryx dubia","species","348695","","Mixopteryx dubia","species","348695","MP 22","","33.9","28.4","61260"
"1352944","occ","","","183452","Mixopteryx weithoferi","species","348696","","Mixopteryx weithoferi","species","348696","MP 22","","33.9","28.4","61260"
"1354224","occ","","","31748","Myotis misonnei","species","40678","species not entered","Myotis","genus","40678","Early Oligocene","","33.9","28.4","61354"
"1354664","occ","","","12842","Hipposideros schlosseri","species","255161","","Hipposideros schlosseri","species","255161","Priabonian","","38","33.9","61372"
"1354665","occ","","","12842","Palaeophyllophora quercyi","species","348691","","Palaeophyllophora quercyi","species","348691","Priabonian","","38","33.9","61372"
"1354666","occ","","","12842","Palaeophyllophora oltina","species","349278","","Palaeophyllophora oltina","species","349278","Priabonian","","38","33.9","61372"
"1354667","occ","","","12842","Palaeophyllophora sp.","genus","67834","","Palaeophyllophora","genus","67834","Priabonian","","38","33.9","61372"
"1354668","occ","","","12842","Rhinolophus cf. priscus","species","136292","","Rhinolophus priscus","species","136292","Priabonian","","38","33.9","61372"
"1355326","occ","","","41120","Microchiroptera indet.","suborder","40627","","Microchiroptera","suborder","40627","Late Eocene","","37.2","33.9","61481"
"1355334","occ","","","174738","Archaeonycterididae ? indet.","family","40629","corrected to","Archaeonycteridae","family","40629","Middle Eocene","","48.6","37.2","61481"
"1355345","occ","","","41116","n. gen. Lapichiropteryx n. sp. xiei","species","349786","","Lapichiropteryx xiei","species","349786","Sharamurunian","","48.6","37.2","61481"
"1355346","occ","","","41116","Lapichiropteryx sp.","genus","349785","","Lapichiropteryx","genus","349785","Sharamurunian","","48.6","37.2","61481"
"1355347","occ","","","41116","Icaronycteris ? sp.","genus","40632","","Icaronycteris","genus","40632","Sharamurunian","","48.6","37.2","61481"
"1356481","occ","","","177581","Palaeochiropterygidae indet.","family","135585","","Palaeochiropterygidae","family","135585","Bartonian","","41.3","38","61550"
